公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
康龍纺织品有限公司,中国 江苏 南通市 南通市 - ,86-0513-8517111,"棉纱  , 缝纫线 ,  绳 ",未提供,13912864257,,,226000,,,,,,"法人名称：康龍纺织品有限公司主要经营产品：棉纱  , 缝纫线 ,  绳 经营状态：在业所属分类：纱线公司所属城市：南通企业网顺企编码：8713186",,,https://www.11467.com/nantong/co/112296.htm
聊城昌隆纺织有限公司,中国 山东 聊城市 山东省聊城市嘉明工业园区,86-0631-8981111,"纯绦缝纫线 , 各种单纱  ,  单纱 ",未提供,13906308661,,,264400,,,,,,"法人名称：聊城昌隆纺织有限公司主要经营产品：纯绦缝纫线 , 各种单纱  ,  单纱 经营状态：在业所属分类：纱线公司所属城市：聊城企业网顺企编码：7453339",,,https://www.11467.com/liaocheng/co/37715.htm
代连健（个体经营）,中国 山东 聊城市 山东省聊城市,86-0635-15954151717,"封口线 , 缝纫线 , 大化纤 ",未提供,15954151717,,,252000,,,,,,"法人名称：代连健（个体经营）主要经营产品：封口线 , 缝纫线 , 大化纤 经营状态：在业所属分类：化学纤维公司所属城市：聊城企业网顺企编码：7441829",,,https://www.11467.com/liaocheng/co/35393.htm
甘肃酒泉金塔农业种植基地中心,中国 浙江 金华市 福田大厦A座1203,86-0579-85628024,"籽然  ,  枸杞  , 孜然粉 ,  孜然  ,  棉花  , 缝纫线 ",未提供,13750984573,,,322000,,,,,,"法人名称：甘肃酒泉金塔农业种植基地中心主要经营产品：籽然  ,  枸杞  , 孜然粉 ,  孜然  ,  棉花  , 缝纫线 经营状态：在业所属分类：农副产品加工公司所属城市：金华企业网顺企编码：6593099",,,https://www.11467.com/jinhua/co/71446.htm
大将军线带厂,中国 浙江 金华市金东区 孝顺工业区,86-0579-82951510,"缝纫线 , 牛仔线 ,  针线包（盒）  , 拷边线 , 高弹丝 , 缝包线 ",未提供,13868992147,,,321035,,,,,,"法人名称：大将军线带厂主要经营产品：缝纫线 , 牛仔线 ,  针线包（盒）  , 拷边线 , 高弹丝 , 缝包线 经营状态：在业所属分类：纱线公司所属城市：金华企业网 金东区 金东区孝顺镇顺企编码：6532646",,,https://www.11467.com/jinhua/co/82418.htm
敬美贸易有限公司,中国 广东 佛山市顺德区 龙江镇,(0757)86 757  23386415,"缝纫线 , 室内家具 ",崔劲生 ,13790094841,,,528000,,,,,,"法人名称：敬美贸易有限公司主要经营产品：缝纫线 , 室内家具 经营状态：在业注册资本：无需验资 (万元)所属分类：其他服装辅料公司所属城市：佛山企业网 顺德区 顺德区龙江镇顺企编码：3214136",,,https://www.11467.com/foshan/co/206283.htm
黄群英（个体经营）,中国 广东 佛山市 高明区 - ,86-0757-13695190678,缝纫线,未提供,13695190678,,,528500,,,,,,法人名称：黄群英（个体经营）主要经营产品：缝纫线经营状态：在业所属分类：其他服装辅料公司所属城市：佛山企业网 高明区 顺企编码：3197236,,,https://www.11467.com/foshan/co/208477.htm
源有财制线厂,中国 广东 佛山市 南海区盐步东秀,86-020-89250010,缝纫线,未提供,13556003155,,,528000,,,,,,法人名称：源有财制线厂主要经营产品：缝纫线经营状态：在业所属分类：其他服装辅料公司所属城市：佛山企业网 南海区 顺企编码：3184937,,,https://www.11467.com/foshan/co/208429.htm
信乐塑料五金制品厂,中国 广东 佛山市 佛山市顺德区杏坛镇,86-0757-27776772,"塑料线筒 , 高强线管 , 缝纫线管 , 宝塔线管 , 纺织线管 , 塑料管 ,  线袋  ,  纱管 ",未提供,13727366617,,,528325,,,,,,"法人名称：信乐塑料五金制品厂主要经营产品：塑料线筒 , 高强线管 , 缝纫线管 , 宝塔线管 , 纺织线管 , 塑料管 ,  线袋  ,  纱管 经营状态：在业所属分类：纺织设备和器材公司所属城市：佛山企业网 顺德区 顺德区杏坛镇顺企编码：3137122",,,https://www.11467.com/foshan/co/186632.htm
广州诚隆线业佛山部,中国 广东 佛山市南海区 里水镇洲村里横路14号,86-0757-85627269,"皮革专用缝纫线  , 特品线 , 马克线 , 鱼丝线 , 走马线 , 五彩线 , 特多珑 , 涤沦线 ",未提供,13724620212,,,５２８２００,,,,,,"法人名称：广州诚隆线业佛山部主要经营产品：皮革专用缝纫线  , 特品线 , 马克线 , 鱼丝线 , 走马线 , 五彩线 , 特多珑 , 涤沦线 经营状态：在业所属分类：纱线公司所属城市：佛山企业网 南海区 南海区里水镇顺企编码：3095169",,,https://www.11467.com/foshan/co/291400.htm
富群纺织公司,中国 广东 佛山市 盐步世贸纺织城,86-0757-82335880,"缝纫线 , 棉布  ,  棉布 ",未提供,13827721588,,,52800,,,,,,"法人名称：富群纺织公司主要经营产品：缝纫线 , 棉布  ,  棉布 经营状态：在业所属分类：棉类系列面料公司所属城市：佛山企业网顺企编码：3080947",,,https://www.11467.com/foshan/co/292526.htm
东莞维维线业有限公司 业务部,中国 广东 东莞市 梨川 - ,86-076922296273,"缝纫线 , 包芯线 , 邦迪线 , 金银线 , 热熔线 , 夜光线 , 风筝线 , 防静电线 , 尼龙线 , 高强线 , 特品线 , 纯棉线 , SP线 , 高强缝纫线 , 五彩线 , 高弹丝 , 走马线 , 沿条线 , 小轴芯缝纫线 , 手机绳 , 透明线 ",袁建军,15015198964,,,513000,2596515,,,,,"法人名称：东莞维维线业有限公司 业务部主要经营产品：缝纫线 , 包芯线 , 邦迪线 , 金银线 , 热熔线 , 夜光线 , 风筝线 , 防静电线 , 尼龙线 , 高强线 , 特品线 , 纯棉线 , SP线 , 高强缝纫线 , 五彩线 , 高弹丝 , 走马线 , 沿条线 , 小轴芯缝纫线 , 手机绳 , 透明线 经营状态：在业经营模式：生产加工注册资本：0万元 (万元)所属分类：脚蹬公司所属城市：东莞企业网顺企编码：2596515",,,https://www.11467.com/dongguan/co/412641.htm
东莞市常平南埔深源线业有限公司,中国 广东 东莞市 东莞市常平镇朗州工业区,86-0769-81183396,"镀银导电缝纫线  ,  防火阻燃缝纫线  , 防水缝纫线 ,  五彩 , 多彩段染缝纫线  , 大力马风筝线 ",未提供,13713003757,,,523589,,,,,,"法人名称：东莞市常平南埔深源线业有限公司主要经营产品：镀银导电缝纫线  ,  防火阻燃缝纫线  , 防水缝纫线 ,  五彩 , 多彩段染缝纫线  , 大力马风筝线 经营状态：在业所属分类：纺织辅料公司所属城市：东莞企业网 常平镇 顺企编码：2318693",,,https://www.11467.com/dongguan/co/399266.htm
东莞朗州深源制线厂,中国 广东 东莞市 中国、广东省东莞市常平镇朗州工业区虾圆村,86-0769-83973607,"各种缝纫线  , 高强线 , 封包线 , 风筝线鱼丝线 , 鱼死线 , 电缆内充棉线 ,  金 , 银线  , 五彩线 , 走马线 ",未提供,13686093276,,,523000,,,,,,"法人名称：东莞朗州深源制线厂主要经营产品：各种缝纫线  , 高强线 , 封包线 , 风筝线鱼丝线 , 鱼死线 , 电缆内充棉线 ,  金 , 银线  , 五彩线 , 走马线 经营状态：在业所属分类：其他服装辅料公司所属城市：东莞企业网 常平镇 顺企编码：2307039",,,https://www.11467.com/dongguan/co/344350.htm
承运线业有限公司,中国 广东 东莞市 长安镇 - ,86-0769-85375468,100%纯涤纶缝纫线,未提供,13544814913,,,523000,,,,,,法人名称：承运线业有限公司主要经营产品：100%纯涤纶缝纫线经营状态：在业所属分类：纱线公司所属城市：东莞企业网 长安镇 顺企编码：2296838,,,https://www.11467.com/dongguan/co/397893.htm
傅迪飞（个体经营）,中国 四川 成都市 成都市 - ,86-028-85877890,"花边  , 沙发脚 , 松紧带 , 沙发缝纫线 , 沙发喷胶 ,  枪钉  , 喷胶棉 , 填充棉 , 沙发弹簧 , 魔术贴 ",未提供,13408595986,,,610000,,,,,,"法人名称：傅迪飞（个体经营）主要经营产品：花边  , 沙发脚 , 松紧带 , 沙发缝纫线 , 沙发喷胶 ,  枪钉  , 喷胶棉 , 填充棉 , 沙发弹簧 , 魔术贴 经营状态：在业所属分类：花边公司所属城市：成都企业网顺企编码：1614796",,,https://www.11467.com/chengdu/co/92547.htm
瑞春来线业有限公司,福建省厦门市湖里区殿前6组 - ,86-15080301370,"纱线 , 涤包涤缝纫线 , 棉包涤缝纫线 ",林先生,15080301370,,,1915518063@qq.com,189044,,,,,"法人名称：瑞春来线业有限公司主要经营产品：纱线 , 涤包涤缝纫线 , 棉包涤缝纫线 经营状态：在业经营模式：生产加工注册资本：0万元 (万元)所属分类：其他服装辅料公司所属城市：厦门企业网 湖里区 湖里区湖里顺企编码：189044",,,https://www.11467.com/xiamen/co/93724.htm
汉川远奥纺织有限公司,湖北 武汉市洪山区 武汉市光谷大道国际企业中心二期宏宇楼301－5室,02787871402,"涤纶纱 , 缝纫线 , pp线 , 202 , 203 , 204 , 302 , 303 , 402 , 403 , 502 , 503 , 602 , 603 ",万慧,15802722969,,,430000,,,,,,"法人名称：汉川远奥纺织有限公司主要经营产品：涤纶纱 , 缝纫线 , pp线 , 202 , 203 , 204 , 302 , 303 , 402 , 403 , 502 , 503 , 602 , 603 经营状态：在业职员人数：51人所属分类：鞋辅件公司所属城市：武汉企业网 洪山区 洪山区洪山顺企编码：20406436",,,https://www.11467.com/wuhan/co/158174.htm
湖北惠丰纺织有限公司(销售部）, 湖北 汉川市 湖北省马口镇新镇街28号,07128518689,"涤纶缝纫线 , 纯涤纶纱线 , 全光纯涤纱线 , 半光纯涤纱线 , 气捻无结纱线 , 无结倍捻纱线 ,  20s/2 ,  20s/3 ,  40s/2 ,  40s/3 ,  42s/2 ,  50s/2 ,  50s/3 ,  60s/2 ,  60s/3 ",王学颖,15171282553,,,,,,,,,"法人名称：湖北惠丰纺织有限公司(销售部）主要经营产品：涤纶缝纫线 , 纯涤纶纱线 , 全光纯涤纱线 , 半光纯涤纱线 , 气捻无结纱线 , 无结倍捻纱线 ,  20s/2 ,  20s/3 ,  40s/2 ,  40s/3 ,  42s/2 ,  50s/2 ,  50s/3 ,  60s/2 ,  60s/3 经营状态：在业职员人数：201人所属分类：染整加工公司顺企编码：20384365",,,https://www.11467.com/qiye/20384365.htm
广东大红马有限公司,广东 汕头市潮南区 峡山广祥路南里888号,075487793928,"锦纶高弹丝 , 涤纶高弹丝 , 涤纶低弹丝 , 涤纶网络丝 , 涤纶缝纫线 , 涤纶大有光 ,  织带 ",肖晓青,18023231803,,,515000,,,,,,"法人名称：广东大红马有限公司主要经营产品：锦纶高弹丝 , 涤纶高弹丝 , 涤纶低弹丝 , 涤纶网络丝 , 涤纶缝纫线 , 涤纶大有光 ,  织带 经营状态：在业职员人数：301人所属分类：其他天然纺织原料公司所属城市：汕头企业网 潮南区 潮南区峡山顺企编码：20185438",,,https://www.11467.com/shantou/co/158787.htm
太仓银饰制线厂,苏州 江苏 太仓市 陆渡镇 - ,051253455093,"绣花线 , 缝纫线 , 尼龙线 ",侯全兴,13913755093,,,215000,,,,,,"法人名称：太仓银饰制线厂主要经营产品：绣花线 , 缝纫线 , 尼龙线 经营状态：在业职员人数：5人所属分类：PA再生料公司所属城市：苏州企业网 太仓市 太仓市陆渡镇顺企编码：20178214",,,https://www.11467.com/suzhou/co/370151.htm
南通新帝克纺织化纤有限公司（外贸部）, 江苏 南通市港闸区 经济开发区天通路68号,()051385565270,"单丝 , 割草线 , 建工线 , 钓鱼线 , 缝纫线 , 托幕线 ,  大力马线等 ",王小英,18251311529,,,,,,,,,"法人名称：南通新帝克纺织化纤有限公司（外贸部）主要经营产品：单丝 , 割草线 , 建工线 , 钓鱼线 , 缝纫线 , 托幕线 ,  大力马线等 经营状态：在业职员人数：201人所属分类：园艺护栏公司顺企编码：19828076",,,https://www.11467.com/qiye/19828076.htm
东莞庆弘线业, 广东 东莞市 万江区黄粘洲工业区,()076933832903,缝纫线,黄可,13712396084,,,,,,,,,法人名称：东莞庆弘线业主要经营产品：缝纫线经营状态：在业职员人数：51人所属分类：麻类公司顺企编码：19798695,,,https://www.11467.com/qiye/19798695.htm
上海衣览服装辅料商行,上海 上海 上海市闵行区 闵行区华漕镇纪翟路1451号,02152263796,"柳青牌缝纫线 , 缝纫配件 , 方格纸垫纸 , 牛卡纸牛皮纸 , 防潮纸 , 包装袋 , 自封袋 , 布衬无纺衬 ,  纤带 , 双面胶 , 尺码标 , 松紧带 ",张建国,13917181956,,,200000,,,,,,"法人名称：上海衣览服装辅料商行主要经营产品：柳青牌缝纫线 , 缝纫配件 , 方格纸垫纸 , 牛卡纸牛皮纸 , 防潮纸 , 包装袋 , 自封袋 , 布衬无纺衬 ,  纤带 , 双面胶 , 尺码标 , 松紧带 经营状态：在业职员人数：5人所属分类：衬料公司所属城市：上海企业网 闵行区 闵行区华漕镇顺企编码：19575816",,,https://www.11467.com/shanghai/co/1123280.htm
天津市金奥捷商贸有限公司,中国 天津 天津市 东丽区徐庄子温泉公寓23号楼B1门501号,86-022-60671113,"小五金 , 文具 , 缝纫线 , 伞  , 小五金 , 文具 , 缝纫线 , 伞 ",未提供,13820519568,,,300000,,,,,,"法人名称：天津市金奥捷商贸有限公司主要经营产品：小五金 , 文具 , 缝纫线 , 伞  , 小五金 , 文具 , 缝纫线 , 伞 经营状态：在业所属分类：水晶工艺品公司所属城市：天津企业网顺企编码：18633521",,,https://www.11467.com/tianjin/co/35083.htm
奇达线业商行,中国 天津 天津市 天津市东丽区徐庄子金温商贸城C区10号,86-022-26328062,"缝纫线 , 缝纫线 , 服装附料 ",未提供,13820929476,,,300240,,,,,,"法人名称：奇达线业商行主要经营产品：缝纫线 , 缝纫线 , 服装附料 经营状态：在业所属分类：其他服装辅料公司所属城市：天津企业网顺企编码：18589064",,,https://www.11467.com/tianjin/co/37504.htm
北方服饰有限公司,中国 天津 天津市 天津市宝坻开发北区,86-22-29229998,"文化衫 , 广告衫 , T恤杉 ,  背心  , 童套装 ,  内衣  ,  内裤  , 缝纫线 ,  粘扣 ",未提供,13642098098,,,301800,,,,,,"法人名称：北方服饰有限公司主要经营产品：文化衫 , 广告衫 , T恤杉 ,  背心  , 童套装 ,  内衣  ,  内裤  , 缝纫线 ,  粘扣 经营状态：在业所属分类：背心、吊带衫公司所属城市：天津企业网顺企编码：18573601",,,https://www.11467.com/tianjin/co/6529.htm
浙江嘉善长润线业有限公司,中国 上海 上海市金山区 沪杭高速公路枫泾出口立交桥东三星公路88号,86-0573-84711014-808,"缝纫线 ,  纱线  , 纱线染色加工 ",未提供,未提供,,,200000,,,,,,"法人名称：浙江嘉善长润线业有限公司主要经营产品：缝纫线 ,  纱线  , 纱线染色加工 经营状态：在业所属分类：其他服装辅料公司所属城市：上海企业网 金山区 金山区枫泾镇顺企编码：18473643",,,https://www.11467.com/shanghai/co/424699.htm
上海亚维商贸有限公司,中国 上海 上海市 上海金山亭林,86-021-33522417,"绣花线 , 绣花底线 , 缝纫线 ,  鞋线 ",未提供,13564257168,,,200000,,,,,,"法人名称：上海亚维商贸有限公司主要经营产品：绣花线 , 绣花底线 , 缝纫线 ,  鞋线 经营状态：在业所属分类：纱线公司所属城市：上海企业网 金山区 金山区亭林镇顺企编码：18195221",,,https://www.11467.com/shanghai/co/428641.htm
上海青浦鹤锋制线厂,中国 上海 上海市 青浦区白鹤镇青龙村106号,86-021-69744990,"各类　涤纶线　高强线　尼龙线等  , 高强线 , 涤纶高弹 , 涤纶底弹 , 尼龙线 ,  各类缝纫线 ",未提供,13501918734,,,201709,,,,,,"法人名称：上海青浦鹤锋制线厂主要经营产品：各类　涤纶线　高强线　尼龙线等  , 高强线 , 涤纶高弹 , 涤纶底弹 , 尼龙线 ,  各类缝纫线 经营状态：在业所属分类：纱线公司所属城市：上海企业网 青浦区 青浦区白鹤镇顺企编码：18151209",,,https://www.11467.com/shanghai/co/810382.htm
上海錡霖服装辅料有限公司,中国 上海 上海市黄浦区 中山南路1669弄69号1806室,86-021-63304523,"缝纫线 , 高强线 , 牛仔线 , 电脑绣花线 ,  拉链  , 服装辅料 ",未提供,13816365004,,,200010,,,,,,"法人名称：上海錡霖服装辅料有限公司主要经营产品：缝纫线 , 高强线 , 牛仔线 , 电脑绣花线 ,  拉链  , 服装辅料 经营状态：在业所属分类：肩垫公司所属城市：上海企业网 松江区 松江区中山顺企编码：18128003",,,https://www.11467.com/shanghai/co/246426.htm
昆山永盛制线有限公司,中国 上海 上海市 上海浦东康桥工业区康安路669号,86-021-68079324,"各种汽车用品缝纫线  , 由于汽车面料 , 人造革 , 牛皮缝纫线。 ",未提供,13671707231,,,200000,,,,,,"法人名称：昆山永盛制线有限公司主要经营产品：各种汽车用品缝纫线  , 由于汽车面料 , 人造革 , 牛皮缝纫线。 经营状态：在业所属分类：注塑加工公司所属城市：上海企业网 南汇区 南汇区康桥镇顺企编码：17754967",,,https://www.11467.com/shanghai/co/663289.htm
中山市同业纺织制线实业有限公司(总公司）,中国 广东 中山市 小榄镇小榄工业区工业大道中27号,86-0760-22283118,"各类线制品  , 邦迪线 , 缝纫线 , 锦纶线 , 高强涤纶线 , 织带蜡线 , 加捻线 , 加捻蜡线 ",未提供,13824719175,,,528400,,,,,,"法人名称：中山市同业纺织制线实业有限公司(总公司）主要经营产品：各类线制品  , 邦迪线 , 缝纫线 , 锦纶线 , 高强涤纶线 , 织带蜡线 , 加捻线 , 加捻蜡线 经营状态：在业所属分类：其他服装辅料公司所属城市：中山企业网 小榄镇 顺企编码：16406638",,,https://www.11467.com/zhongshan/co/56067.htm
中山市小榄镇建宏制线厂,中国 广东 中山市 中山市小榄镇西区工业园振西路68号,86 0760  22232879,"高强线 , 皮具线 , 高档制鞋线 , 编织线 ,  高中档服装缝纫线 ",李东胜 ,13925328835,,,528415,2014年07月03日,,,,个人独资企业,"法人名称：中山市小榄镇建宏制线厂主要经营产品：高强线 , 皮具线 , 高档制鞋线 , 编织线 ,  高中档服装缝纫线 经营范围：生产、加工、销售：纺织线。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：442000000426861发证机关：中山市工商行政管理局核准日期：2014-07-03经营状态：存续成立时间：2014年07月03日注册资本：无需验资 (万元)所属分类：缝纫编织公司所属城市：中山企业网 小榄镇 类型：个人独资企业顺企编码：16394731",,,https://www.11467.com/zhongshan/co/49708.htm
中山建宏制线厂,中国 广东 中山市 中山市小榄镇西区工业园振西路６８号,86-0760-2232879,皮具缝纫线,未提供,13925328835,,,528415,,,,,,法人名称：中山建宏制线厂主要经营产品：皮具缝纫线经营状态：在业所属分类：化学纤维公司所属城市：中山企业网 小榄镇 顺企编码：16292670,,,https://www.11467.com/zhongshan/co/111673.htm
郑州市中原虹雅线业商行,中国 河南 郑州市 郑州市纺织大世界大厅东1号,86 0371  67535675,"线  , 服装辅料 ,  绣花  , 绣花打版 , 绣花业务 , 绣花机 , 绣花辅料 , 缝纫线 , 透明线 , 涤纶绣花线 ",尹虹雅 ,13849183680,,,450051,,,,,,"法人名称：郑州市中原虹雅线业商行主要经营产品：线  , 服装辅料 ,  绣花  , 绣花打版 , 绣花业务 , 绣花机 , 绣花辅料 , 缝纫线 , 透明线 , 涤纶绣花线 经营状态：在业注册资本：无需验资 (万元)所属分类：纺织品加工公司所属城市：郑州企业网 中原区 顺企编码：16140075",,,https://www.11467.com/zhengzhou/co/105588.htm
厦门纳新进出口公司,中国 福建 厦门市 厦门市湖滨东路9号海峡大厦1216室,86-0592-5186629,"进口棉纱 , 涤纶缝纫线 , 高强缝纫线 , 尼龙线 , 尼龙复丝 , 尼龙单丝 , 金银丝等 ",未提供,13799844097,,,316004,,,,,,"法人名称：厦门纳新进出口公司主要经营产品：进口棉纱 , 涤纶缝纫线 , 高强缝纫线 , 尼龙线 , 尼龙复丝 , 尼龙单丝 , 金银丝等 经营状态：在业所属分类：进出口代理公司所属城市：厦门企业网顺企编码：13968864",,,https://www.11467.com/xiamen/co/79191.htm
潍坊万宾缝纫设备专营商店,中国 山东 潍坊市 寒亭民主街,86-536-2923795,"缝纫设备 , 配件 , 各种封包线 , 缝纫线 ,  缝纫设备及配件 ",未提供,13953672995,,,261000,,,,,,"法人名称：潍坊万宾缝纫设备专营商店主要经营产品：缝纫设备 , 配件 , 各种封包线 , 缝纫线 ,  缝纫设备及配件 经营状态：在业所属分类：服装机械设备公司所属城市：潍坊企业网 寒亭区 寒亭区寒亭顺企编码：12880474",,,https://www.11467.com/weifang/co/84454.htm
台州路桥正达线业有限公司,中国 浙江 台州市路桥区 台州市路桥区蓬街镇新阳居一区4号,86-0576-82724552,"各种规格的高强线  , 尼龙线 , 涤纶线 , 箱包线 , 全棉线 , 缝纫线 ",未提供,13616671090,,,318057,,,,,,"法人名称：台州路桥正达线业有限公司主要经营产品：各种规格的高强线  , 尼龙线 , 涤纶线 , 箱包线 , 全棉线 , 缝纫线 经营状态：在业所属分类：纱线公司所属城市：台州企业网 路桥区 路桥区蓬街镇顺企编码：12436699",,,https://www.11467.com/taizhou/co/104074.htm
山东嘉年华氟纶有限公司,中国 山东 泰安市 山东省泰安市泰山区长城路3号圣地公寓A楼0903室,86 0538  8971677,"聚四氟乙烯纺织纤维材料  ,  PTFE短纤维  , 长丝纤维 , 缝纫线 ,  基布等 ",李善义 ,15253808899,,,271000,2010年03月12日,,,,有限责任公司(自然人投资或控股),"法人名称：山东嘉年华氟纶有限公司主要经营产品：聚四氟乙烯纺织纤维材料  ,  PTFE短纤维  , 长丝纤维 , 缝纫线 ,  基布等 经营范围：聚四氟乙烯纤维（氟纶）的生产、销售；纱线、化学纤维的销售；货物进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)发证机关：新泰市工商行政管理局核准日期：2010-03-12经营期限：10年经营状态：在营（开业）企业成立时间：2010年03月12日注册资本：人民币500万 (万元)所属分类：化工产品加工公司所属城市：泰安企业网 泰山区 类型：有限责任公司(自然人投资或控股)顺企编码：12131852",,,https://www.11467.com/taian/co/35619.htm
苏州申辰纺织品有限公司业务部,中国 江苏 苏州市相城区 相城区渭塘镇渭南路299号,86-512-82153820,"十字绣线 , 缝纫线 , 编结线 ",未提供,18761906403,,,215134,,,,,,"法人名称：苏州申辰纺织品有限公司业务部主要经营产品：十字绣线 , 缝纫线 , 编结线 经营状态：在业所属分类：纱线公司所属城市：苏州企业网 相城区 相城区渭塘镇顺企编码：11923117",,,https://www.11467.com/suzhou/co/264551.htm
苏州市相城区渭塘凤明线厂,中国 江苏 苏州市相城区 渭塘镇,86-0512-66735031,"橡胶密封圈 , 密封条 , 密封垫 , 橡胶管 , 硅胶制品 ,  各类橡胶制品  , 缝纫线 , 涤棉线 ",徐凤英,13913552183,,,215134,2005年05月24日,,,,个人独资企业,"法人名称：苏州市相城区渭塘凤明线厂主要经营产品：橡胶密封圈 , 密封条 , 密封垫 , 橡胶管 , 硅胶制品 ,  各类橡胶制品  , 缝纫线 , 涤棉线 经营范围：许可经营项目：无 一般经营项目：制造、加工、销售：涤纶棉线、橡塑制品、五金制品。营业执照号码：320507000074424发证机关：苏州市相城区市场监督管理局核准日期：2005-05-24经营状态：在业成立时间：2005年05月24日注册资本：45万元 (万元)所属分类：丁苯橡胶公司所属城市：苏州企业网 相城区 相城区渭塘镇类型：个人独资企业顺企编码：11873709",,,https://www.11467.com/suzhou/co/263325.htm
苏州基隆服饰有限公司,中国 江苏 苏州市吴中区 越湖路54号,86-512-65850726,"腰带  ,  拉链  ,  纽扣  ,  织带  , 缝纫线 ,  棉绳  ,  箱包  , 时尚配饰 ",未提供,15995422257,,,215168,,,,,,"法人名称：苏州基隆服饰有限公司主要经营产品：腰带  ,  拉链  ,  纽扣  ,  织带  , 缝纫线 ,  棉绳  ,  箱包  , 时尚配饰 经营状态：在业所属分类：拉链公司所属城市：苏州企业网 苏州高新区虎丘区 苏州高新区虎丘区镇湖顺企编码：11845570",,,https://www.11467.com/suzhou/co/217129.htm
苏州华隆缝纫设有限备公司,中国 江苏 苏州市吴中区 中国江苏苏州市吴中区东吴南路１４７号,86-0512-65633327,"缝纫机 , 锁眼机 , 钉扣机 , 熨烫设备 , 绷缝机 , 打揽车 , 电剪刀 , 拷边车 , 裁剪台 , 套接车 , 分线车 ",未提供,13862414708,,,215000,,,,,,"法人名称：苏州华隆缝纫设有限备公司主要经营产品：缝纫机 , 锁眼机 , 钉扣机 , 熨烫设备 , 绷缝机 , 打揽车 , 电剪刀 , 拷边车 , 裁剪台 , 套接车 , 分线车 经营状态：在业所属分类：皮革加工设备公司所属城市：苏州企业网 吴中区 顺企编码：11815967",,,https://www.11467.com/suzhou/co/207818.htm
丽恒色卡（苏州）有限公司,中国 江苏 苏州市吴中区 吴中服装城6区17栋37号,86-0512-61923149,"缝纫线色卡 , 绣花线色卡 , 高强线色卡 , 金银丝色卡 , 拉链色卡 , 里布色卡 ",未提供,13424724617,,,523918,,,,,,"法人名称：丽恒色卡（苏州）有限公司主要经营产品：缝纫线色卡 , 绣花线色卡 , 高强线色卡 , 金银丝色卡 , 拉链色卡 , 里布色卡 经营状态：在业所属分类：拉链公司所属城市：苏州企业网 吴中区 顺企编码：11773906",,,https://www.11467.com/suzhou/co/216073.htm
石家庄市裕华区东京北制线厂,中国 河北 石家庄市 裕华区东京北中京1-5,86-311-85499432,"402 , 403 , 202 , 203 , 603 , 423 , 413 , 涤纶线 ,  棉线  , 缝纫线 ",未提供,13013232087,,,051430,,,,,,"法人名称：石家庄市裕华区东京北制线厂主要经营产品：402 , 403 , 202 , 203 , 603 , 423 , 413 , 涤纶线 ,  棉线  , 缝纫线 经营状态：在业所属分类：棉类公司所属城市：石家庄企业网 裕华区 顺企编码：11399185",,,https://www.11467.com/shijiazhuang/co/103720.htm
深圳新贝进出口贸易有限公司,中国 广东 深圳市宝安区 深圳市宝安区梅龙路民治南贤商业广场A座1210室,86-0755-83000912-803,"金银线 , 涤纶绣花线 , 金银绣花线 , 梭心线 , 人丝绣花线 , 缝纫线 ,  RA , ED铜箔 ",未提供,未提供,,,518000,,,,,,"法人名称：深圳新贝进出口贸易有限公司主要经营产品：金银线 , 涤纶绣花线 , 金银绣花线 , 梭心线 , 人丝绣花线 , 缝纫线 ,  RA , ED铜箔 经营状态：在业所属分类：进出口代理公司所属城市：深圳企业网 宝安区 宝安区民治顺企编码：11299822",,,https://www.11467.com/shenzhen/co/350940.htm
万里城线带有限公司市场营业部,中国 广东 深圳市 沙井街道 - ,86-0769-88636122,"各类丙纶织带  , 提花织带 , 尼龙织带 ,  棉带  , 涤纶织带 , 松紧带 ,  织绳/手挽绳  , 缝纫线 ",未提供,13823510390,,,518104,,,,,,"法人名称：万里城线带有限公司市场营业部主要经营产品：各类丙纶织带  , 提花织带 , 尼龙织带 ,  棉带  , 涤纶织带 , 松紧带 ,  织绳/手挽绳  , 缝纫线 经营状态：在业所属分类：织造加工公司所属城市：深圳企业网 宝安区 宝安区沙井顺企编码：11279088",,,https://www.11467.com/shenzhen/co/266825.htm
深圳平达利实业有限公司,中国 广东 深圳市龙岗区 龙岗区布吉三联村浙新工业城5B栋6楼,86-0755-28524030,"无纺布环保袋 ,  胶袋  , 缝纫线 , 绣花线 , 纱染色加工 , PP筒料 , PE筒料 ",未提供,15012817984,,,2462778709@qq.com,,,,,,"法人名称：深圳平达利实业有限公司主要经营产品：无纺布环保袋 ,  胶袋  , 缝纫线 , 绣花线 , 纱染色加工 , PP筒料 , PE筒料 经营状态：在业所属分类：吹塑加工公司所属城市：深圳企业网 龙岗区 龙岗区布吉顺企编码：11066576",,,https://www.11467.com/shenzhen/co/595986.htm
