公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
陈赞林,宁波 柳州市弯塘路67号7-4号,86 0574 56335221,"针织布 , 平板布 , 网眼布 , 华夫格 , 涤纶坯布 ",陈赞林,13566073675,,,315302,家政服务公司,,,,http://ningbo0205144.11467.com/,"法人名称：陈赞林主要经营产品：针织布 , 平板布 , 网眼布 , 华夫格 , 涤纶坯布 经营范围：家政服务；工艺品零售。营业执照号码：450202600055238发证机关：柳州市城中区工商行政管理局东门工商所经营状态：存续成立时间：2011年01月19日所属分类：家政服务公司所属城市：宁波企业网 江北区 江北区白沙类型：个体工商户顺企编码：8913798商铺：http://ningbo0205144.11467.com/",,,https://www.11467.com/ningbo/co/205144.htm
南通兆福化纤有限公司,南通 如东县马塘镇七里镇村七组,0513-4547979,"手套批发 , 棉纱 , 涤纶缝纫线 , 涤纶线 , 涤纶纱线 , 涤纶丝 , 棉纱手套 , 针织手套 , 保暖手套 , 涤纶长丝 , 再生棉纱 , 保暖手套批发 , 涤纶短纤 , 涤纶纤维短纤 , 库存手套 , 漂白棉纱 , 冬季手套批发 , 工作手套 , 批发手套 , 劳保手套批发 ",徐兵,13485172598,,,956039238@.qq.cn,在业,,,,南通企业网 如东 如东马塘镇,"法人名称：南通兆福化纤有限公司主要经营产品：手套批发 , 棉纱 , 涤纶缝纫线 , 涤纶线 , 涤纶纱线 , 涤纶丝 , 棉纱手套 , 针织手套 , 保暖手套 , 涤纶长丝 , 再生棉纱 , 保暖手套批发 , 涤纶短纤 , 涤纶纤维短纤 , 库存手套 , 漂白棉纱 , 冬季手套批发 , 工作手套 , 批发手套 , 劳保手套批发 经营范围：化纤弹力丝、手套、劳保用品生产、加工、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913206235629441343发证机关：如东县市场监督管理局核准日期：2016-09-01经营期限：10年经营状态：在业成立时间：2010年10月12日职员人数：5人所属分类：化纤面料、里料公司所属城市：南通企业网 如东 如东马塘镇类型：有限责任公司顺企编码：8834291商铺：http://nantong0140583.11467.com/",,,https://www.11467.com/nantong/co/140583.htm
广州美馥隆织带饰品有限公司,广州 广州市白云区前海路3号F401,13824495303,"织带 ,  丝带 缎带 , 涤纶带 , 罗纹带 , 格子带 , 雪纱带 ,  帽带 , 丝绒带 ,  葱带 , 间色带 , 提花带 , 丝印带 , 胶浆印刷带 ,  环保PU油墨印刷带 ,  发泡印（水性/油墨）带 , 热转印印刷带 , 硬塑印刷带 , 平面烫金带 , 胶印烫金带 , 发泡烫金带 ",丁衡,13660738343,,,2850214223@qq.com,存续,,,,鞋带公司,"法人名称：广州美馥隆织带饰品有限公司主要经营产品：织带 ,  丝带 缎带 , 涤纶带 , 罗纹带 , 格子带 , 雪纱带 ,  帽带 , 丝绒带 ,  葱带 , 间色带 , 提花带 , 丝印带 , 胶浆印刷带 ,  环保PU油墨印刷带 ,  发泡印（水性/油墨）带 , 热转印印刷带 , 硬塑印刷带 , 平面烫金带 , 胶印烫金带 , 发泡烫金带 经营范围：服饰制造;纺织带和帘子布制造;丝印染精加工;天然植物纤维编织工艺品制造;人造纤维编织工艺品制造;工艺品批发;工艺美术品零售;纺织品、针织品及原料批发;其他家用纺织制成品制造;纺织品及针织品零售;服装批发;针织或钩针编织服装制造;服装零售;...(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：914401015566929543发证机关：广州市白云区工商行政管理局核准日期：2014-11-28经营期限：10年经营状态：存续成立时间：2010年06月19日职员人数：51人注册资本：50 (万元)所属分类：鞋带公司所属城市：广州企业网 白云区 白云区松洲类型：有限责任公司(自然人投资或控股)顺企编码：19585305商铺：http://guangzhou0552734.11467.com/",,,https://www.11467.com/guangzhou/co/552734.htm
泰安市泰山区华拓塑料有限公司,泰安 泰安市灵山大街东首（与南外环交界处）,13954888681,"捆扎绳 , 三股绳 , 塑料绳 , 捆扎线 , 撕裂膜绳 , 黄麻绳 , 丙纶绳 , 剑麻绳 , 涤纶绳 , 尼龙绳 ,  纸绳 , 编织绳 ",孙强,13954888681,,,tadgkj@163.com,2010年09月27日,,,,泰安企业网 泰山区 ,"法人名称：泰安市泰山区华拓塑料有限公司主要经营产品：捆扎绳 , 三股绳 , 塑料绳 , 捆扎线 , 撕裂膜绳 , 黄麻绳 , 丙纶绳 , 剑麻绳 , 涤纶绳 , 尼龙绳 ,  纸绳 , 编织绳 经营范围：塑料捆扎绳、棉绳、剑麻绳、黄麻绳、丙纶绳、涤纶绳、尼龙绳生产（环保部门验收合格后方可投入生产）、销售。（涉及许可证经营的无许可证不得经营）(依法须经批准的项目，经相关部门批准后方可开展经营活动)。营业执照号码：370902200013807发证机关：泰安市泰山区工商行政管理局核准日期：2010-10-25经营状态：在营成立时间：2010年09月27日职员人数：11人注册资本：20 (万元)所属分类：物流服务公司所属城市：泰安企业网 泰山区 类型：有限责任公司(自然人投资或控股)顺企编码：19474885商铺：http://taian063166.11467.com/",,,https://www.11467.com/taian/co/63166.htm
张家港保税区万达世通国际贸易有限公司,苏州 张家港保税区长江大厦二楼南侧大厅0033,13862200152,"碳纤维 , 涤纶短纤维 , 化纤机械 , 涤纶泡料收购 ",曹敏浩,15962358989,,,120258347@qq.com,2010年08月04日,,,,有限责任公司,"法人名称：张家港保税区万达世通国际贸易有限公司主要经营产品：碳纤维 , 涤纶短纤维 , 化纤机械 , 涤纶泡料收购 经营范围：碳纤维及制品、纺织原料、服装、塑料原料、金属材料及制品、化工原料（危险化学品除外）、五金交电、机械设备的购销，自营和代理各类商品及技术的进出口业务（国家限定公司经营或禁止进出口的商品及技术除外），与贸易有关的代理业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91320592559339101M发证机关：江苏省张家港保税区工商行政管理局核准日期：2013-06-26经营状态：在业成立时间：2010年08月04日注册资本：人民币83 万元 (万元)所属分类：纺织其他未分类公司所属城市：苏州企业网 张家港市 张家港市张家港保税区类型：有限责任公司顺企编码：11989912商铺：http://suzhou0318052.11467.com/",,,https://www.11467.com/suzhou/co/318052.htm
吴江市兴玲成纺织后整理有限公司,苏州 吴江区盛泽镇西白洋 - ,13906250485,"尼丝纺 , 桃皮绒 , 春亚纺 , 雪纺 , 牛津布 , 羽绒服面料 , 涤塔夫 , 复合面料 , 箱包面料 , 全棉面料 , 印花面料 , 涂层面料 , 380T尼丝纺 , 家纺面料 , 夏季女装面料 , 290T胆布 , 300T尼丝纺 , 牛津尼龙布 , 涤纶面料 , 面料 ",沈斌成,13771667035,,,215228,2010年05月12日,,,,有限责任公司(自然人独资),"法人名称：吴江市兴玲成纺织后整理有限公司主要经营产品：尼丝纺 , 桃皮绒 , 春亚纺 , 雪纺 , 牛津布 , 羽绒服面料 , 涤塔夫 , 复合面料 , 箱包面料 , 全棉面料 , 印花面料 , 涂层面料 , 380T尼丝纺 , 家纺面料 , 夏季女装面料 , 290T胆布 , 300T尼丝纺 , 牛津尼龙布 , 涤纶面料 , 面料 经营范围：纺织品复合、轧光、转移印花；针纺织品、化学纤维、服装、箱包、皮革制品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913205095558008881发证机关：苏州市吴江区市场监督管理局核准日期：2016-06-08经营状态：在业成立时间：2010年05月12日职员人数：201人所属分类：纺织业黄页所属城市：苏州企业网 吴江市 吴江市盛泽镇类型：有限责任公司(自然人独资)顺企编码：11943398商铺：http://suzhou0356671.11467.com/",,,https://www.11467.com/suzhou/co/356671.htm
吴江市尚悦纺织有限公司,苏州 江苏吴江市吴江市平望镇莺湖村,86 0512 18962566372,"尼龙面料 , 涤纶面料 , 时装面料 , 服装面料 , 新品面料 , 仿真丝 , 雪纺 , 弹力布 , 复合面料 , 锦棉 ",张国峰,18962566372,,,215000,在业,,,,苏州企业网 吴江市 吴江市平望镇,"法人名称：吴江市尚悦纺织有限公司主要经营产品：尼龙面料 , 涤纶面料 , 时装面料 , 服装面料 , 新品面料 , 仿真丝 , 雪纺 , 弹力布 , 复合面料 , 锦棉 经营范围：许可经营项目：无 一般经营项目：纺织品生产、加工、销售；化纤原料销售。营业执照号码：320584000257600发证机关：苏州市吴江区市场监督管理局核准日期：2012-09-12经营期限：10年经营状态：在业成立时间：2010年08月26日职员人数：51人所属分类：纺织业黄页所属城市：苏州企业网 吴江市 吴江市平望镇类型：有限责任公司(自然人独资)顺企编码：11937830商铺：http://suzhou0357024.11467.com/",,,https://www.11467.com/suzhou/co/357024.htm
吴江市诺威纺织有限公司,苏州 吴江市盛泽镇东方丝绸市场外贸商区5幢1号,13862189222,"细旦超薄面料 , 锦纶面料 , 高档涤纶面料 , 仿真丝面料 , 无胆防绒超薄羽绒服面料 , 检测防绒胆布等面料 ",余秋湖,13913073533,,,395224840@qq.com,在业,,,,苏州企业网 吴江市 吴江市盛泽镇,"法人名称：吴江市诺威纺织有限公司主要经营产品：细旦超薄面料 , 锦纶面料 , 高档涤纶面料 , 仿真丝面料 , 无胆防绒超薄羽绒服面料 , 检测防绒胆布等面料 经营范围：针纺织品、化学纤维、服装销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913205095524815787发证机关：苏州市吴江区市场监督管理局核准日期：2010-03-22经营期限：10年经营状态：在业成立时间：2010年03月22日职员人数：301人所属分类：纺织业黄页所属城市：苏州企业网 吴江市 吴江市盛泽镇类型：有限责任公司顺企编码：11904721商铺：http://suzhou0357038.11467.com/",,,https://www.11467.com/suzhou/co/357038.htm
苏州百佳仕家纺有限公司,苏州 苏州市金阊区三香路206号20G1室,13646226449,"烂花绡 ,  丝绒  ,  色丁  , 春亚纺 , 涤塔夫 , 乔绒 , 涤纶绒 , 锦绒 , 服装面料 ,  丝绵 ",曹林,13915568722,,,1145764130@qq.com,2011年01月06日,,,,有限责任公司,"法人名称：苏州百佳仕家纺有限公司主要经营产品：烂花绡 ,  丝绒  ,  色丁  , 春亚纺 , 涤塔夫 , 乔绒 , 涤纶绒 , 锦绒 , 服装面料 ,  丝绵 经营范围：销售：针织棉织纺织品及面料、服装鞋帽、床上用品及辅料、工艺礼品、劳保用品、日用百货、包装制品及材料、五金机电、电子产品及元器件、机械设备、水暖设备、玩具及配套件、花木、非危险化工产品、围巾。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913205085677728028发证机关：苏州市姑苏区市场监督管理局苏州国家历史文化名城保护区市场监督管理局核准日期：2011-01-06经营状态：在业成立时间：2011年01月06日注册资本：人民币200 万元 (万元)所属分类：丝绸系列面料公司所属城市：苏州企业网 相城区 相城区阳澄湖镇类型：有限责任公司顺企编码：11842136商铺：http://suzhou0317143.11467.com/",,,https://www.11467.com/suzhou/co/317143.htm
深圳市博得新材料有限公司,深圳 深圳市宝安区松岗街道山门社区上山门村一巷一号二楼（办公场所）,0755-27092382,"PEVA环保胶布 , TPU胶布 , TPU夹网布 , PVC（有色）胶布（无毒）胶布等 , PVC人造革 , PVC夹网布 , PEVA夹网布 , 跳舞毯 , 荧光 , 珠光色PVC等 , 来布加工贴PVC , PEVA , TPU等 , 来布加工PU , 贴胶等 , 尼龙布 , 涤纶布 , 化妆袋 , 购物车 , 手袋制作批发 , 无缝电压袋 , 雪地登山包 , 双面贴TPU , TPE , PEVA , PVC等 , 充气料 , 水上用品等 , 自行车 , 电单车防震胶圈 , 座椅垫等 , 足球革 , 篮球革 , 排球革 , 橄榄球革等球类 , RPET环保面料 , 软膜天花 , 装饰革 , 手袋革 , 文件夹等 , 仿1680仿420 , 仿70等仿料D , 仿 ",萧雅,13713840077,,,1114689307@qq.com,充气枕公司,,,,http://shenzhen0727287.11467.com/,"法人名称：深圳市博得新材料有限公司主要经营产品：PEVA环保胶布 , TPU胶布 , TPU夹网布 , PVC（有色）胶布（无毒）胶布等 , PVC人造革 , PVC夹网布 , PEVA夹网布 , 跳舞毯 , 荧光 , 珠光色PVC等 , 来布加工贴PVC , PEVA , TPU等 , 来布加工PU , 贴胶等 , 尼龙布 , 涤纶布 , 化妆袋 , 购物车 , 手袋制作批发 , 无缝电压袋 , 雪地登山包 , 双面贴TPU , TPE , PEVA , PVC等 , 充气料 , 水上用品等 , 自行车 , 电单车防震胶圈 , 座椅垫等 , 足球革 , 篮球革 , 排球革 , 橄榄球革等球类 , RPET环保面料 , 软膜天花 , 装饰革 , 手袋革 , 文件夹等 , 仿1680仿420 , 仿70等仿料D , 仿 经营范围：聚氯乙烯薄膜、PVC人造革、PVC贴布、PVC夹网布、过胶涤纶布、过胶尼龙布、过PU胶布、聚乙烯薄膜、PEVA贴布、TUP薄膜、胶布、TPU贴布的销售；手袋的设计；国内贸易。(法律、行政法规或者国务院决定禁止和规定在登记前须经批准的项目除外)营业执照号码：440306104782799发证机关：深圳市市场监督管理局宝安局经营状态：迁移异地成立时间：2010年07月01日所属分类：充气枕公司所属城市：深圳企业网 宝安区 宝安区松岗类型：有限责任公司（自然人独资）顺企编码：10950998商铺：http://shenzhen0727287.11467.com/",,,https://www.11467.com/shenzhen/co/727287.htm
绍兴县佰秀针纺有限公司,中国 浙江 绍兴县 绍兴柯桥金柯桥大道1088号屹男中心8楼809室,86-0575-81161235 ,"网布  ,  蕾丝  , 网布后加工 , 针织布 , 蕾丝后加工 , 网眼布 , 尼龙网布 , 弹力蕾丝 , 锦棉面料 , 棉类系列面料 , 涤纶类似 , 涤纶网布 ",王财天,13735308019,,,312030,人民币81 万元 (万元),,,,http://shaoxing0120067.11467.com/,"法人名称：绍兴县佰秀针纺有限公司主要经营产品：网布  ,  蕾丝  , 网布后加工 , 针织布 , 蕾丝后加工 , 网眼布 , 尼龙网布 , 弹力蕾丝 , 锦棉面料 , 棉类系列面料 , 涤纶类似 , 涤纶网布 经营范围：批发、零售：针纺织品、轻纺原料；货物进出口（法律、行政法规禁止的除外）。营业执照号码：330621000141035经营状态：在业成立时间：2011年01月13日职员人数：30人注册资本：人民币81 万元 (万元)所属分类：棉类系列面料公司所属城市：绍兴企业网 绍兴县 绍兴县柯桥顺企编码：10332381商铺：http://shaoxing0120067.11467.com/",,,https://www.11467.com/shaoxing/co/120067.htm
河北宏兴地毯纺织集团有限公司,保定 安新县北边吴宏兴大街8号,0312-5290111,"机织威尔顿家用地毯 ,  土耳其进口机织地毯 , 涤纶长丝地毯 ,  雪尼尔系列地毯 , 印花地毯门垫 ",徐宏忠,13722299600,,,hxcarpet6@163.com,存续（在营、开业、在册）,,,,毯子公司,"法人名称：河北宏兴地毯纺织集团有限公司主要经营产品：机织威尔顿家用地毯 ,  土耳其进口机织地毯 , 涤纶长丝地毯 ,  雪尼尔系列地毯 , 印花地毯门垫 经营范围：制造、销售：地毯、地毯辅料、毛巾、浴巾、家居饰品、合棉线；收购棉花（只限本企业自用）；销售纺织品（依法须经批准的项目，经相关部门批准后方可开展经营活动）。营业执照号码：130632000008743发证机关：安新县工商行政管理局核准日期：2016-06-16经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2010年09月26日职员人数：301人注册资本：3000万人民币 (万元)所属分类：毯子公司所属城市：保定企业网 安新县 安新县安新镇类型：有限责任公司顺企编码：19626798商铺：http://baoding0102099.11467.com/",,,https://www.11467.com/baoding/co/102099.htm
南宫市燕龙毛毡制品有限公司,邢台 南宫市吴村乡狼冢店村 - ,13932954506,"毛毡 , 化纤毡 , 羊毛毡 , 毛毡抛光轮 , 毛毡垫 , 吸油毛毡 , 涤纶化纤毛毡 , 羊毛球 , 色工业毡 , 毛毡鞋垫 , 毛毡包 , 针刺毡 , 羊毛毡垫 , 粗工业羊毛毡 , 羊毛混纺毛毡 ,  黑白色化纤毛毡 , 彩色化纤毡 , 毛毡工艺品 , 毛毡油封 , 印台毛毡 ",马景林,13932954506,,,yanlong1100@126.com,存续（在营、开业、在册）,,,,床上用品公司,"法人名称：南宫市燕龙毛毡制品有限公司主要经营产品：毛毡 , 化纤毡 , 羊毛毡 , 毛毡抛光轮 , 毛毡垫 , 吸油毛毡 , 涤纶化纤毛毡 , 羊毛球 , 色工业毡 , 毛毡鞋垫 , 毛毡包 , 针刺毡 , 羊毛毡垫 , 粗工业羊毛毡 , 羊毛混纺毛毡 ,  黑白色化纤毛毡 , 彩色化纤毡 , 毛毡工艺品 , 毛毡油封 , 印台毛毡 经营范围：羊毛毡，化纤无纺布、聚酯化纤毡、毡制品生产销售*营业执照号码：130581000007575发证机关：南宫市工商局核准日期：2013-10-30经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2010年08月30日职员人数：11人注册资本：50 (万元)所属分类：床上用品公司所属城市：邢台企业网 南宫市 类型：有限责任公司顺企编码：19626781商铺：http://xintai067588.11467.com/",,,https://www.11467.com/xintai/co/67588.htm
吴江亿艺盛纺织有限公司,中国 江苏 苏州 吴江市 盛泽盛利商区F幢76号 ,(0512)86 512 63529638,"羽绒服面料 , 超细纤维面料 , 双面绒 , 麂皮绒 , 超细高密面料 , 格子面料 , 尼龙类面料 , 仿记忆面料 , 15D 20D尼龙面料 , 30D涤纶面料 ",王全玲,15370107652,,,wjyysh,在业,,,,苏州企业网 吴江市 吴江市盛泽镇,"法人名称：吴江亿艺盛纺织有限公司主要经营产品：羽绒服面料 , 超细纤维面料 , 双面绒 , 麂皮绒 , 超细高密面料 , 格子面料 , 尼龙类面料 , 仿记忆面料 , 15D 20D尼龙面料 , 30D涤纶面料 经营范围：许可经营项目：无 一般经营项目：针纺织品、化纤原料、服装、箱包、皮革制品、家纺用品、纺机配件销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。营业执照号码：320584000271585发证机关：苏州市吴江区市场监督管理局核准日期：2011-12-14经营期限：10年经营状态：在业成立时间：2010年12月14日职员人数：51人所属分类：纺织业黄页所属城市：苏州企业网 吴江市 吴江市盛泽镇类型：有限责任公司(自然人独资)顺企编码：21736297商铺：http://suzhou0385860.11467.com/",,,https://www.11467.com/suzhou/co/385860.htm
金华市金东区宏远织带厂,浙江 金华市 浙江金华市付村镇,86-057982926290,"钢丝球 , 手提带 , 尼龙绳 , pp绳 , 手提绳 , 清洁球 , 金丝绳 , 八股绳 , 涤纶手提绳 , 丙纶带 ",周文东,15958452220,,,321000,5人,,,,21246020,"法人名称：金华市金东区宏远织带厂主要经营产品：钢丝球 , 手提带 , 尼龙绳 , pp绳 , 手提绳 , 清洁球 , 金丝绳 , 八股绳 , 涤纶手提绳 , 丙纶带 经营范围：织带来料加工（凡涉及专项审批和许可证的凭有效证件经营）营业执照号码：330703610048688经营状态：在业经营模式：生产加工成立时间：2010年12月10日职员人数：5人注册资本：人民币0万元  (万元)所属分类：厨房用纺织品公司所属城市：金华企业网顺企编码：21246020商铺：http://jinhua0166949.11467.com/",,,https://www.11467.com/jinhua/co/166949.htm
扬州金晟华线业有限公司,扬州 宝应县山阳镇长沟集镇 - ,051488237158,"高强涤纶线 ,  高分子聚乙烯线 , 高强丙纶线 , 芳纶线 , 玻纤线 , 渔网线 , 吨袋缝纫线 , 高温缝纫线 , 阻燃线 , 涤纶丝 , 滤布专用线 , 编织绳 , 三股绳 ",华建湖,13151436839,,,512387746@qq.com,在业,,,,绳索、扎带公司,"法人名称：扬州金晟华线业有限公司主要经营产品：高强涤纶线 ,  高分子聚乙烯线 , 高强丙纶线 , 芳纶线 , 玻纤线 , 渔网线 , 吨袋缝纫线 , 高温缝纫线 , 阻燃线 , 涤纶丝 , 滤布专用线 , 编织绳 , 三股绳 经营范围：丙纶线、丙纶丝、涤纶丝、涤纶线、玻璃纤维线、绳缆、尼龙线、制线加工、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91321023564289815N发证机关：宝应县市场监督管理局核准日期：2010-11-02经营期限：10年经营状态：在业成立时间：2010年11月02日职员人数：11人注册资本：100 (万元)所属分类：绳索、扎带公司所属城市：扬州企业网 宝应县 宝应县山阳镇类型：有限责任公司(自然人独资)顺企编码：20359633商铺：http://yangzhou0113465.11467.com/",,,https://www.11467.com/yangzhou/co/113465.htm
义乌迪瑞化工有限公司,金华 浙江 义乌市 北苑工业园,057985112089,"氨基硅油&amp;middot ,  ,  浓缩氨基硅整理剂&amp;middot ,  ,  浓缩平滑整理剂&amp;middot ,  ,  袜子专用柔软剂&amp;middot ,  ,  内衣专用柔软剂&amp;middot ,  ,  涤纶线柔软剂&amp;middot ,  ,  粘胶线柔软剂&amp;middot ,  ,  混纺专用柔软剂&amp;middot ,  ,  羽毛纱整理剂&amp;middot ,  , 多功能整理剂 ,  ,  特效去油剂&amp;middot ,  ,  高效精炼剂&amp;middot ,  ,  耐碱渗透剂&amp;middot ,  ,  螯合分散剂&amp;middot ,  ,  酸性匀染剂&amp;middot ,  ,  酸性固色剂&amp;middot ,  ,  无甲醛固色剂&amp;middot ,  ,  浴中抗皱剂&amp;middot ,  ,  强力去油剂&amp;middot ,  ,  同浴去油剂。 ",王玉林,13388665252,,,322000,80 (万元),,,,http://jinhua0152381.11467.com/,"法人名称：义乌迪瑞化工有限公司主要经营产品：氨基硅油&amp;middot ,  ,  浓缩氨基硅整理剂&amp;middot ,  ,  浓缩平滑整理剂&amp;middot ,  ,  袜子专用柔软剂&amp;middot ,  ,  内衣专用柔软剂&amp;middot ,  ,  涤纶线柔软剂&amp;middot ,  ,  粘胶线柔软剂&amp;middot ,  ,  混纺专用柔软剂&amp;middot ,  ,  羽毛纱整理剂&amp;middot ,  , 多功能整理剂 ,  ,  特效去油剂&amp;middot ,  ,  高效精炼剂&amp;middot ,  ,  耐碱渗透剂&amp;middot ,  ,  螯合分散剂&amp;middot ,  ,  酸性匀染剂&amp;middot ,  ,  酸性固色剂&amp;middot ,  ,  无甲醛固色剂&amp;middot ,  ,  浴中抗皱剂&amp;middot ,  ,  强力去油剂&amp;middot ,  ,  同浴去油剂。 经营范围：印染助剂、化工原料（以上经营范围不含危险化学品、易制毒化学品及监控化学品）批发。营业执照号码：330782000229017经营状态：在业成立时间：2011年01月01日职员人数：11人注册资本：80 (万元)所属分类：纺织染整助剂公司所属城市：金华企业网 义乌市 义乌市北苑顺企编码：20193203商铺：http://jinhua0152381.11467.com/",,,https://www.11467.com/jinhua/co/152381.htm
上海一欧工程材料有限公司,上海 上海 上海市金山区 亭林镇亭全路5074号,02137919619,"木质素纤维 , 聚丙烯纤维 , 聚酯纤维 , PP纤维 , 抗裂纤维 , 木质纤维 , 木质纤维素 ,  白木 ,  灰木 , 耐拉纤维 , 木纤维 ,  木纤 , 工程纤维 , 涤纶纤维 , 短纤维 ",邵涨滔,13524886222,,,201505,2011年01月01日,,,,上海企业网 金山区 金山区亭林镇,"法人名称：上海一欧工程材料有限公司主要经营产品：木质素纤维 , 聚丙烯纤维 , 聚酯纤维 , PP纤维 , 抗裂纤维 , 木质纤维 , 木质纤维素 ,  白木 ,  灰木 , 耐拉纤维 , 木纤维 ,  木纤 , 工程纤维 , 涤纶纤维 , 短纤维 经营范围：工程纤维材料，抗车辙剂，木质纤维，聚丙烯纤维，纤维素纤维，工程机械设备，建筑装潢材料，纺织品销售，自有工程机械设备（除特种设备）租赁，市政工程，建筑工程，土方工程。
【依法须经批准的项目，经相关部门批准后方可开展经营活动】发证机关：金山区市场监管局核准日期：2011-04-14经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2011年01月01日职员人数：51人注册资本：50 (万元)所属分类：砂浆添加剂公司所属城市：上海企业网 金山区 金山区亭林镇类型：有限责任公司顺企编码：19814962商铺：http://shanghai01098073.11467.com/",,,https://www.11467.com/shanghai/co/1098073.htm
晋州市龙润纺织有限公司,石家庄 晋州市新世纪商城 - ,13903391301,"纯涤纱线 , 涤棉纱线 , 涤纶坯布 , 坯布漂染 , 涤棉坯布 , 染色坯布 , 漂白坯布 , 起绒布 , 漂白起绒布 , 印花起绒布 ",高增柱,13180067030,,,904123325@QQ.Com,注销,,,,非织造及工业用布公司,"法人名称：晋州市龙润纺织有限公司主要经营产品：纯涤纱线 , 涤棉纱线 , 涤纶坯布 , 坯布漂染 , 涤棉坯布 , 染色坯布 , 漂白坯布 , 起绒布 , 漂白起绒布 , 印花起绒布 经营范围：纺织品、纺织原料、服装鞋帽批发零售。（需前置审批的，未经批准不得经营）。营业执照号码：130183000038164发证机关：晋州市工商行政管理局核准日期：2015-10-22经营期限：10年经营状态：注销成立时间：2011年01月13日职员人数：201人注册资本：50 (万元)所属分类：非织造及工业用布公司所属城市：石家庄企业网 晋州市 晋州市晋州镇类型：有限责任公司顺企编码：19800487商铺：http://shijiazhuang0181372.11467.com/",,,https://www.11467.com/shijiazhuang/co/181372.htm
东莞市虎门鑫广盛布料店,广东 东莞市 虎门镇富民布料市场13排5号,076913790451265,"箱包.鞋材网 ,  服装.玩具网 ,  童车.沙滩网 ,  六角网.BK网 ,  各种三明治 ,  方格网.纱网 ,  菱形网.PVC胶网 ,  K080.K086 ,  K093.C003 ,  天鹅绒（边纶布） ,  止滑布 滴胶布 , 涤纶莱卡布 , 锦纶莱卡布 , 弹力针织布 ,  泳衣布 贴合布 ,  玩具布 毛绒布 ,  各种休闲面料 , 牛津里布系列 ,  水蜜桃磨毛系列 ,  斜纹 提花里布 ",李伟林,13790451265,,,523900,啤酒公司,,,,,"法人名称：东莞市虎门鑫广盛布料店主要经营产品：箱包.鞋材网 ,  服装.玩具网 ,  童车.沙滩网 ,  六角网.BK网 ,  各种三明治 ,  方格网.纱网 ,  菱形网.PVC胶网 ,  K080.K086 ,  K093.C003 ,  天鹅绒（边纶布） ,  止滑布 滴胶布 , 涤纶莱卡布 , 锦纶莱卡布 , 弹力针织布 ,  泳衣布 贴合布 ,  玩具布 毛绒布 ,  各种休闲面料 , 牛津里布系列 ,  水蜜桃磨毛系列 ,  斜纹 提花里布 经营范围：销售：布料。营业执照号码：441900604439702经营状态：在业成立时间：2011年01月01日职员人数：101人所属分类：啤酒公司所属城市：东莞企业网 虎门镇 顺企编码：19718733商铺：http://dongguan0599411.11467.com/",,,https://www.11467.com/dongguan/co/599411.htm
宁波卓美工艺品有限公司,浙江 宁波市 慈溪市 - ,057463577665,"圣诞礼品 , 毛绒制品 , 节日服饰 , 布料家纺 ,  汽车及家用坐垫 , 万圣节礼品 ,  各类宠物衣服 , 涤纶低弹丝 ,  毛绒 毛皮 ",许南云,13362839618,,,315300,120 (万元),,,,http://ningbo0211886.11467.com/,"法人名称：宁波卓美工艺品有限公司主要经营产品：圣诞礼品 , 毛绒制品 , 节日服饰 , 布料家纺 ,  汽车及家用坐垫 , 万圣节礼品 ,  各类宠物衣服 , 涤纶低弹丝 ,  毛绒 毛皮 经营范围：工艺品、毛绒制品、服装、鞋帽、针纺织制成品、羽绒制品制造、加工。营业执照号码：330282000163413经营状态：在业成立时间：2011年01月01日职员人数：11人注册资本：120 (万元)所属分类：披肩公司所属城市：宁波企业网 慈溪市 顺企编码：19586411商铺：http://ningbo0211886.11467.com/",,,https://www.11467.com/ningbo/co/211886.htm
绍兴县乐麦纺织品有限公司,浙江绍兴县柯桥时代广场C座901#,(0575)86 575 81182497,"亚克力面料 , 色织涤纶面料 , 亚克力遮阳篷面料 , 腈纶面料 ",王群,15325854039,,,312030,纺织业黄页,,,,,"法人名称：绍兴县乐麦纺织品有限公司主要经营产品：亚克力面料 , 色织涤纶面料 , 亚克力遮阳篷面料 , 腈纶面料 经营范围：批发、零售：针纺织品、轻纺原料；货物进出口（法律、行政法规禁止的除外）。营业执照号码：330621000125537经营状态：在业成立时间：2010年07月27日职员人数：201人所属分类：纺织业黄页所属城市：绍兴企业网 绍兴县 绍兴县柯桥顺企编码：10328789商铺：http://shaoxing0126980.11467.com/",,,https://www.11467.com/shaoxing/co/126980.htm
