公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
安平县帝顺丝网有限公司,衡水 安平县可胡林村东南角 - ,86-0318-7967907,"双边 , 框架 , 三角折弯 , 双圈护栏网 , 高速公路 , 铁路 , 机场 , 桥梁 , 运动场护栏网 , 美格网护栏网 , 钢格板 , 勾花网 , 护栏网 , 钢格板 , 防护栅栏 , 爬架网 , 市政锌钢围栏 , 基坑防护栏 , 洞口防护栏 , 施工电梯门 , 球场围网 , 车间隔离网 , 铁路混凝土栅栏 , 水泥立柱等各种丝网产品及深加工产品 ",吕亚光,13663387126,,,346703189@qq.com,存续（在营、开业、在册）,,,,500 (万元),"法人名称：安平县帝顺丝网有限公司主要经营产品：双边 , 框架 , 三角折弯 , 双圈护栏网 , 高速公路 , 铁路 , 机场 , 桥梁 , 运动场护栏网 , 美格网护栏网 , 钢格板 , 勾花网 , 护栏网 , 钢格板 , 防护栅栏 , 爬架网 , 市政锌钢围栏 , 基坑防护栏 , 洞口防护栏 , 施工电梯门 , 球场围网 , 车间隔离网 , 铁路混凝土栅栏 , 水泥立柱等各种丝网产品及深加工产品 经营范围：生产、销售：护栏网、钢格板、荷兰网、勾花网、网格布、丝网制品及进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：131125000015755发证机关：衡水市安平县工商行政管理局核准日期：2015-01-21经营期限：10年经营状态：存续（在营、开业、在册）经营模式：生产加工成立时间：2011年08月25日职员人数：11人注册资本：500 (万元)公司官网：http://www.heyasw.com所属分类：护栏、护栏网公司所属城市：衡水企业网 安平县 安平县安平镇类型：有限责任公司(自然人独资)顺企编码：21203818商铺：http://hengshui057539.11467.com/",,,https://www.11467.com/hengshui/co/57539.htm
北京北方瑞达金属门窗有限公司,北京 北京市通州区永乐经济开发区恒业一街100-110,010-58478799,阳光房 断桥铝门窗 封阳台 玻璃幕墙 钢结构 金刚网纱窗等,陈海华,17310045373,,,2118695499@qq.com,http://www.bjbfrdmc.com,,,,28900979,法人名称：北京北方瑞达金属门窗有限公司主要经营产品：阳光房 断桥铝门窗 封阳台 玻璃幕墙 钢结构 金刚网纱窗等经营范围：销售门窗、建筑材料、五金交电、机械设备、金属材料；专业承包；室内装饰工程设计。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。营业执照号码：110112014124396发证机关：通州分局经营状态：存续（在营、开业、在册）成立时间：2011年08月04日公司官网：http://www.bjbfrdmc.com所属分类：窗公司所属城市：北京企业网 顺义区 顺义区李桥镇类型：有限责任公司(自然人独资)顺企编码：28900979商铺：http://beijing0789584.11467.com/,,,https://www.11467.com/beijing/co/789584.htm
中航联北京国际航空服务有限公司,北京 北京朝阳区霄云路36号国航大厦805室,86-010-57417280,"票务代理 , 机票加盟 , 机票代理 , 飞机票代售 , 酒店预订 , 商旅网加盟 ",刘经理,13693107981,,,2289927901@qq.com,北京企业网 朝阳区 ,,,,,"法人名称：中航联北京国际航空服务有限公司主要经营产品：票务代理 , 机票加盟 , 机票代理 , 飞机票代售 , 酒店预订 , 商旅网加盟 经营状态：在业成立时间：2011年01月20日职员人数：70人注册资本：200 (万元)所属分类：飞机及配件公司所属城市：北京企业网 朝阳区 顺企编码：48224商铺：http://beijing0145496.11467.com/",,,https://www.11467.com/beijing/co/145496.htm
莱芜市恒越复合材料有限公司,莱芜 莱芜高新区汶阳工业园 - ,19663494832,"土工布 , 土工布复合膜 , 土工格栅 , 土工网 , 无纺地毯 , 印花地毯 , 汽车地毯 , 聚酯纤维吸音板 , 椰纤毯 , 塑料盲沟 , 土工席垫 , 生态袋 ",蔺存根,18663494852,,,hlp1979@163.com,在营,,,,100万元  (万元),"法人名称：莱芜市恒越复合材料有限公司主要经营产品：土工布 , 土工布复合膜 , 土工格栅 , 土工网 , 无纺地毯 , 印花地毯 , 汽车地毯 , 聚酯纤维吸音板 , 椰纤毯 , 塑料盲沟 , 土工席垫 , 生态袋 经营范围：彩钢复合活动板房的组装、销售；展毯、车毯、吸音板、硬质棉的生产、销售；彩钢瓦、钢材、五金、建材、防盗门、中空玻璃、电气机械及配件、汽车配件（发动机除外）、工程机械及配件、无纺制品、土工材料、橡胶制品、计算机及耗材、铁矿石的批发零售；自营和代理各类商品和技术的进出口（但国家限定公司经营或禁止进出口的...营业执照号码：371220200003794发证机关：莱芜高新区市场监督管理局核准日期：2016-01-06经营期限：10年经营状态：在营经营模式：生产加工 [已实地认证]成立时间：2010年08月06日职员人数：51人注册资本：100万元  (万元)所属分类：无机复合材料公司所属城市：莱芜企业网类型：有限责任公司(自然人投资或控股)顺企编码：7143528商铺：http://laiwu016746.11467.com/",,,https://www.11467.com/laiwu/co/16746.htm
洛阳市洛龙区安平丝网销售处,洛阳 关林土杂水暖街北23号 - ,086 0379  65959375,"筛网 , 护栏网 , 钢板网 , 电焊网 , 菱形网 , 冲孔网 , 防盗网 , 建筑钢筋网 , 塑料网 , 矿筛 , 机编网 , 保温网 , 龟甲网 , 钢纤维 , 汽液过滤网 , 钢格踏板 , 六角网 , 拧花网 , 隔离网 , 金属丝网 ",刘旭赠,13837938207,,,471000,窗纱公司,,,,http://luoyang053051.11467.com/,"法人名称：洛阳市洛龙区安平丝网销售处主要经营产品：筛网 , 护栏网 , 钢板网 , 电焊网 , 菱形网 , 冲孔网 , 防盗网 , 建筑钢筋网 , 塑料网 , 矿筛 , 机编网 , 保温网 , 龟甲网 , 钢纤维 , 汽液过滤网 , 钢格踏板 , 六角网 , 拧花网 , 隔离网 , 金属丝网 经营范围：丝网、筛网、土杂销售#营业执照号码：410394600019589发证机关：洛阳市工商局关林分局定鼎门所经营状态：注销成立时间：2010年07月19日所属分类：窗纱公司所属城市：洛阳企业网 洛龙区 洛龙区关林镇类型：个体工商户顺企编码：7935273商铺：http://luoyang053051.11467.com/",,,https://www.11467.com/luoyang/co/53051.htm
上海圣宝机械制造有限公司,上海 上海市奉贤区奉城镇南奉公路1478号4号厂房,86 021 57172616,"烤盘 , 刀具 , 吐司盒 , 蛋糕模 , 粉筛 , 面杆 , 蛋糕架 , 打蛋器 , 蛋糕转台 , 多连式不沾烤盘系列 , 花嘴 , 挤花袋花器 , 点心盖 , 平网盘 , 店前用品 , 食品加工机械 , 酒店用品 , 压面机 , 冰淇淋勺 , 食品夹 ",丁钦剑,18939965198,,,201408,炊事设备公司,,,,http://shanghai0169654.11467.com/,"法人名称：上海圣宝机械制造有限公司主要经营产品：烤盘 , 刀具 , 吐司盒 , 蛋糕模 , 粉筛 , 面杆 , 蛋糕架 , 打蛋器 , 蛋糕转台 , 多连式不沾烤盘系列 , 花嘴 , 挤花袋花器 , 点心盖 , 平网盘 , 店前用品 , 食品加工机械 , 酒店用品 , 压面机 , 冰淇淋勺 , 食品夹 经营范围：食品机械、制药设备、包装机械设备、洗涤设备、厨房设备、塑料机械、烘焙器具制造、加工、批发、零售，五金电器加工、批发、零售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】营业执照号码：9131012057410129X8发证机关：奉贤区市场监管局经营状态：存续（在营、开业、在册）成立时间：2011年04月25日所属分类：炊事设备公司所属城市：上海企业网 奉贤区 奉贤区奉城镇类型：有限责任公司顺企编码：18467812商铺：http://shanghai0169654.11467.com/",,,https://www.11467.com/shanghai/co/169654.htm
惠州易晖光电材料股份有限公司,广东省惠州市惠澳大道惠南高科技产业园华泰南路1号,0752-2327888,"叠层无序纳米银网透明导电膜 , EMI电磁屏蔽 , 触摸屏 ",刘小姐,18129613003,,,yh@e-flyinc.com,2011年03月28日,,,,屏蔽材料公司,"法人名称：惠州易晖光电材料股份有限公司主要经营产品：叠层无序纳米银网透明导电膜 , EMI电磁屏蔽 , 触摸屏 经营范围：太阳能电池专用导电玻璃、低辐射中空节能玻璃、触摸屏用透明导电膜、触摸屏、触控一体机、OLED显示材料、镀膜玻璃、高分子微球材料的技术开发、生产加工与销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：91441300572354103Q发证机关：惠州市工商行政管理局核准日期：2015-12-02经营状态：存续成立时间：2011年03月28日职员人数：50人注册资本：2500万人民币元 (万元)公司官网：http://www.e-flyinc.com所属分类：屏蔽材料公司所属城市：惠州企业网类型：股份有限公司(非上市、自然人投资或控股)顺企编码：26468120商铺：http://huizhou0162265.11467.com/",,,https://www.11467.com/huizhou/co/162265.htm
安徽开放网苑教育管理有限公司,合肥 合肥市蜀山区金寨路91号立基大厦B座1209室,0551-62888050,"远程教育 , 成人学历 , 成人高考 , 电大 , 自考 ",黄老师,18156530962,,,20055281@qq.com,存续,,,,500万元 (万元),"法人名称：安徽开放网苑教育管理有限公司主要经营产品：远程教育 , 成人学历 , 成人高考 , 电大 , 自考 经营范围：教育信息咨询、远程教育咨询、网络教育咨询、文化教育咨询、语言培训信息咨询、文化教育信息的咨询；商务信息咨询交流及会务、庆典服务、文化艺术交流活动策划；建筑材料、电子电器的销售，装饰装修工程、建筑的工程施工及咨询 。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91340100348738196X发证机关：合肥市工商行政管理局核准日期：2015-07-31经营期限：10年经营状态：存续经营模式：服务成立时间：2010年07月12日职员人数：50人注册资本：500万元 (万元)公司官网：http://www.ahkfwy.com所属分类：成人高等教育黄页所属城市：合肥企业网 蜀山区 类型：有限责任公司(自然人投资或控股)顺企编码：23594570商铺：http://hefei0161584.11467.com/",,,https://www.11467.com/hefei/co/161584.htm
深圳市网帆科技有限公司,深圳 深圳市罗湖区桂园街道宝安南路2014号振业大厦A座25B,13922855945,"外汇金融网站建设 , MT4对接系统 , 第三方支付接口 , CRM客户系统 ",彭生,13922855945,,,712632966@qq.com,存续,,,,10万元人民币 (万元),"法人名称：深圳市网帆科技有限公司主要经营产品：外汇金融网站建设 , MT4对接系统 , 第三方支付接口 , CRM客户系统 经营范围：计算机软硬件技术开发、销售（不含限制项目）；网络、信息的技术开发、技术咨询、技术转让；信息咨询（不含证券咨询、人才中介服务和其它限制项目）。（法律、行政法规、国务院决定规定在登记前须经批准的项目除外）^；营业执照号码：440301105137803发证机关：深圳市市场监督管理局核准日期：2015-05-28经营期限：10年经营状态：存续经营模式：招商代理成立时间：2010年12月29日职员人数：11人注册资本：10万元人民币 (万元)公司官网：http://www.insail.net所属分类：网页设计公司所属城市：深圳企业网 罗湖区 罗湖区桂园类型：有限责任公司顺企编码：21326994商铺：http://shenzhen0954594.11467.com/",,,https://www.11467.com/shenzhen/co/954594.htm
上海行言实业有限公司,上海 上海市金山区朱泾镇新农浦银路438号2幢125D,021-50768996,"尼龙/金属软管 , 电缆固定头及配件 , 编织网管 , 扎带 ",施小姐,13564641256,,,sales@shxingyan.com,50人,,,,上海企业网 金山区 金山区朱泾镇,"法人名称：上海行言实业有限公司主要经营产品：尼龙/金属软管 , 电缆固定头及配件 , 编织网管 , 扎带 经营范围：五金交电、电子产品、电子元器件、电线电缆、机电设备、仪器仪表、橡胶制品、塑料制品、管道配件、制冷设备、船舶配件、汽车配件、日用百货销售，通讯工程，建筑工程，绿化工程，计算机网络工程，从事光机电、能源、环保、电子科技领域内技术开发、技术咨询，机电设备、工业自动化设备（除特种设备）安装维修，文化艺术交流...营业执照号码：310116002273699发证机关：金山区市场监管局经营状态：存续（在营、开业、在册）成立时间：2010年09月27日职员人数：50人注册资本：50 (万元)公司官网：http://www.shxingyan.com所属分类：五金工具公司所属城市：上海企业网 金山区 金山区朱泾镇类型：有限责任公司（自然人投资或控股）顺企编码：19142703商铺：http://shanghai01066469.11467.com/",,,https://www.11467.com/shanghai/co/1066469.htm
江苏蓄电池厂家扬州太阳能路灯蓄电池价格,江苏扬州高邮工业开发区 - ,18652782079,"蓄电池厂家 , 蓄电池价格 , 太阳能路灯蓄电池 , 胶体蓄电池 , 铅酸蓄电池 , 风光互补蓄电池 , 离网发电系统蓄电池 , 太阳能储能蓄电池 , 免维护蓄电池厂家 , 优质蓄电池价格 ",王经理,18652782079,,,richixdc@163.com,蓄电池公司,,,,,"法人名称：江苏蓄电池厂家扬州太阳能路灯蓄电池价格主要经营产品：蓄电池厂家 , 蓄电池价格 , 太阳能路灯蓄电池 , 胶体蓄电池 , 铅酸蓄电池 , 风光互补蓄电池 , 离网发电系统蓄电池 , 太阳能储能蓄电池 , 免维护蓄电池厂家 , 优质蓄电池价格 经营状态：在业成立时间：2010年06月18日职员人数：300人注册资本：500 (万元)工厂官网：http://www.richi.jobidc.com所属分类：蓄电池公司所属城市：扬州企业网 宝应县 宝应县开发区顺企编码：61298商铺：http://yangzhou089960.11467.com/",,,https://www.11467.com/yangzhou/co/89960.htm
宁津县新星软管有限公司,德州 山东省宁津县城西环路张菜桥南300米,0534-5230288,"聚氨酯管 , 尼龙管 , 测压软管 ,  , 超高压缠绕管 , 高压喷涂软管 , 高压油管总成 , 树脂增强软管 , 低压气动管 , 耐高温软管 , TPU透明软管 , 钢丝编织管 , 纤维增强管 , 穿线管 , 网管 , 护套管 ",李义洲,15963490598,,,xxrg163@163.com,在营,,,,50万元  (万元),"法人名称：宁津县新星软管有限公司主要经营产品：聚氨酯管 , 尼龙管 , 测压软管 ,  , 超高压缠绕管 , 高压喷涂软管 , 高压油管总成 , 树脂增强软管 , 低压气动管 , 耐高温软管 , TPU透明软管 , 钢丝编织管 , 纤维增强管 , 穿线管 , 网管 , 护套管 经营范围：塑料软管、软管总成、软管接头、金属管件、各种塑料铸件制造、销售及相关产品的货物和技术进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。营业执照号码：371422200004595发证机关：宁津县工商行政管理局核准日期：2014-06-19经营期限：10年经营状态：在营经营模式：生产加工成立时间：2011年02月22日职员人数：50人注册资本：50万元  (万元)公司官网：http://www.xxrg163.c所属分类：液压管件公司所属城市：德州企业网 宁津县 宁津县宁津镇类型：有限责任公司(自然人独资)顺企编码：2253325商铺：http://dezhou038449.11467.com/",,,https://www.11467.com/dezhou/co/38449.htm
常州市沛阳自动化设备有限公司,常州 武进区横山桥镇蓉湖村钱家桥,13775609175,"输送机 , 皮带输送机 , 塑钢网带输送机 , 滚筒输送机 , 金属网带输送机 , 板链式输送机 ",陆军,13775609175,,,12345678@163.com,在业,,,,55万元  (万元),"法人名称：常州市沛阳自动化设备有限公司主要经营产品：输送机 , 皮带输送机 , 塑钢网带输送机 , 滚筒输送机 , 金属网带输送机 , 板链式输送机 经营范围：自动化设备、干燥设备、输送设备、包装设备、机械零部件制造，加工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：9132041257030572XP发证机关：常州市武进区市场监督管理局核准日期：2016-07-18经营期限：10年经营状态：在业经营模式：生产加工成立时间：2011年03月01日职员人数：11人注册资本：55万元  (万元)所属分类：机械设备公司所属城市：常州企业网 武进区 武进区横山桥镇类型：有限责任公司顺企编码：1389853商铺：http://changzhou0152706.11467.com/",,,https://www.11467.com/changzhou/co/152706.htm
惠民县李庄镇金旺化纤绳网厂,中国 山东 滨州 惠民县 李庄镇东牛村 ,86-05435837306,"安全网 , 密目网 , 安全带 , 安全绳 , 防护网 , 遮阳网 , 建筑安全网 , 建筑防护网 ",邢光英,13210701182,,,251712,2010年09月10日,,,,滨州企业网 惠民县 惠民县李庄镇,"法人名称：惠民县李庄镇金旺化纤绳网厂主要经营产品：安全网 , 密目网 , 安全带 , 安全绳 , 防护网 , 遮阳网 , 建筑安全网 , 建筑防护网 经营范围：绳网(依法须经批准的项目,经相关部门批准后方可开展经营活动)*加工销售*发证机关：惠民县工商行政管理局核准日期：2014-12-30经营状态：在营（开业）企业经营模式：生产加工 [已实地认证]成立时间：2010年09月10日职员人数：51人注册资本：0万元  (万元)所属分类：安全带、安全绳公司所属城市：滨州企业网 惠民县 惠民县李庄镇类型：个人经营顺企编码：781584商铺：http://binzhou041455.11467.com/",,,https://www.11467.com/binzhou/co/41455.htm
兴化市远东机械有限公司,盐城 兴化市安丰镇工业集中区北区,13626213008,"制鞋机械 , 裁断机 , 下料机 , 网带复合机 , 上胶机 , 复合机械 ",施勇堂,13626213008,,,2697759018@qq.com,在业,,,,有限责任公司(自然人独资),"法人名称：兴化市远东机械有限公司主要经营产品：制鞋机械 , 裁断机 , 下料机 , 网带复合机 , 上胶机 , 复合机械 经营范围：皮鞋机械、复合机、石油机械生产、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：321281000110491发证机关：泰州市兴化工商行政管理局核准日期：2011-05-19经营期限：10年经营状态：在业成立时间：2011年05月19日所属分类：其他制鞋机械公司所属城市：盐城企业网 盐都区 盐都区大冈镇类型：有限责任公司(自然人独资)顺企编码：14679967商铺：http://yancheng061068.11467.com/",,,https://www.11467.com/yancheng/co/61068.htm
南宁市柒宝机电物资供应站,广西南宁市大学东路170号科德国际五金机电城16栋23--30号,86 0771 2537717,"电力套管 , 雄塑管道 , 波纹管 , 钢带管 , PE给水管 , 声测管 , 冷轧钢筋焊网 , 马路工厂灯具 , 电器开关 , 电线电缆 , 彩条布 , 建筑机械 , 消防用品 , 安全材料 ",冀迎春,13667712007,,,530000,2010年08月17日,,,,个人经营,"法人名称：南宁市柒宝机电物资供应站主要经营产品：电力套管 , 雄塑管道 , 波纹管 , 钢带管 , PE给水管 , 声测管 , 冷轧钢筋焊网 , 马路工厂灯具 , 电器开关 , 电线电缆 , 彩条布 , 建筑机械 , 消防用品 , 安全材料 经营范围：批发兼零售：电线电缆，劳保用品，消防器材，水暖器材，塑料制品，钢筋焊网，水泥制品，建材。营业执照号码：450102600141658发证机关：南宁市兴宁区工商行政管理局秀厢工商所核准日期：2015-07-13经营状态：存续成立时间：2010年08月17日职员人数：11人所属分类：机电教学器材公司所属城市：南宁企业网类型：个人经营顺企编码：8604104商铺：http://nanning089903.11467.com/",,,https://www.11467.com/nanning/co/89903.htm
安平县顺阳丝网制品厂,衡水 中国 河北 安平县 安平县严疃工业开发区,86-03187625351,"滤筒 过滤网筒 , 不锈钢过滤网 , 不锈钢筛网 , 不锈钢丝网 , 不锈钢席型网 密纹网 , 不锈钢轧花网 , 铁丝网 黑丝布 , 冲压过滤网片 , 冲孔网 圆孔网 , 美格网 钢板网 , 荷兰网 草原网 , 矿筛网 电焊网 , 不锈钢宽幅网 , 不锈钢印刷网 , 不锈钢造纸网 ",赵园园,15075895574,,,053600,0万元  (万元),,,,http://hengshui027129.11467.com/,"法人名称：安平县顺阳丝网制品厂主要经营产品：滤筒 过滤网筒 , 不锈钢过滤网 , 不锈钢筛网 , 不锈钢丝网 , 不锈钢席型网 密纹网 , 不锈钢轧花网 , 铁丝网 黑丝布 , 冲压过滤网片 , 冲孔网 圆孔网 , 美格网 钢板网 , 荷兰网 草原网 , 矿筛网 电焊网 , 不锈钢宽幅网 , 不锈钢印刷网 , 不锈钢造纸网 经营范围：不锈钢过滤网、轧花网、席型网、冲孔网、电焊网、铁丝网 生产、销售营业执照号码：131125600083594经营状态：在业经营模式：生产加工成立时间：2010年06月08日注册资本：0万元  (万元)所属分类：滤布公司所属城市：衡水企业网 桃城区 桃城区开发区顺企编码：5163508商铺：http://hengshui027129.11467.com/",,,https://www.11467.com/hengshui/co/27129.htm
山东盛世恒机械制造有限公司,青岛 青岛市崂山区合肥路856号北国之春（悠然园）3-3-601,86-0532-68879157 4000669577,"施工升降机 , 安全网 , 密目网 ",刘祖岗,15725326331,,,shengshihengz@126.com,100人,,,,青岛企业网 市北区 市北区合肥路,"法人名称：山东盛世恒机械制造有限公司主要经营产品：施工升降机 , 安全网 , 密目网 经营范围：B级施工升降机的制造、销售。（型号/参数:SC型2t/2t及以下）(有效期限以许可证为准)。机械配件、建筑用安全网、密目式安全网、密目式安全立网、密目网、五金、建材、电线电缆、电器、钢材的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）发证机关：惠民县工商行政管理局核准日期：2016-09-30经营状态：在营（开业）企业成立时间：2010年07月15日职员人数：100人注册资本：人民币800 万元 (万元)公司官网：http://www.sshjt.com/所属分类：安全网公司所属城市：青岛企业网 市北区 市北区合肥路类型：有限责任公司(自然人独资)顺企编码：9418243商铺：http://qingdao0152718.11467.com/",,,https://www.11467.com/qingdao/co/152718.htm
汕头市南光电脑绣花厂,汕头 汕头市龙湖区衡山路26号珠合厂房七楼,13926778558,"棉线纯水溶 , 条码 , 布料 , 满幅 , 网布花边。 ",张志帆,13926778558,,,574121088@qq.com,汕头企业网 龙湖区 ,,,,,"法人名称：汕头市南光电脑绣花厂主要经营产品：棉线纯水溶 , 条码 , 布料 , 满幅 , 网布花边。 经营状态：在业成立时间：2011年03月01日职员人数：20人注册资本：70 (万元)所属分类：服饰加工公司所属城市：汕头企业网 龙湖区 顺企编码：79672商铺：http://shantou0144450.11467.com/",,,https://www.11467.com/shantou/co/144450.htm
奉化市江口添添五金制品厂,宁波 奉化市江口街道朱应村 - ,0574-88552681,"厨卫挂件 , 置物架 , 皂网皂篮 , 毛巾架 , 浴巾架 ",叶先生,13306688996,,,523428880@qq.com,6人,,,,宁波企业网 奉化市 奉化市江口,"法人名称：奉化市江口添添五金制品厂主要经营产品：厨卫挂件 , 置物架 , 皂网皂篮 , 毛巾架 , 浴巾架 经营范围：一般经营项目：五金配件、拉篮、卫浴配件制造、加工。营业执照号码：330283603027444发证机关：宁波市奉化区市场监督管理局经营状态：存续成立时间：2011年05月11日职员人数：6人注册资本：20 (万元)工厂官网：http://jpye.taobao.com所属分类：五金工具加工公司所属城市：宁波企业网 奉化市 奉化市江口类型：个体工商户顺企编码：97120商铺：http://ningbo0144316.11467.com/",,,https://www.11467.com/ningbo/co/144316.htm
河北安平县晟友丝网制品厂,衡水 衡水安平县红旗街西头 - ,86-0318-7753528,"护角网 , PVC护角条 , 金属护角条 , 钢格板 , 勾花网 , 安全网 , 包塑丝 ",鲁海静,15369925228,,,2310311853@qq.com,http://www.hujiaowang.net,,,,http://hengshui027177.11467.com/,"法人名称：河北安平县晟友丝网制品厂主要经营产品：护角网 , PVC护角条 , 金属护角条 , 钢格板 , 勾花网 , 安全网 , 包塑丝 经营范围：护角网，pvc护角条，金属护角条，钢丝，网格布，勾花网及进出口业务经营状态：在业成立时间：2011年03月24日职员人数：100人注册资本：50 (万元)工厂官网：http://www.hujiaowang.net所属分类：塑料建材公司所属城市：衡水企业网 安平县 安平县安平镇顺企编码：86597商铺：http://hengshui027177.11467.com/",,,https://www.11467.com/hengshui/co/27177.htm
贵港市光华书店,广西贵港市和平路80号(百货大楼往大东码头方向走30米左右),0775-4219218,"广西公务员考试 , 贵港事业单位招聘考试 , 贵港教育考试网店 , 贵港教师入编公办教师招聘 , 特岗教师招聘考试 , 职称计算机考试软件 , 职称英语 , 护士资格 , 药师 , 医师资格考试 , 贵港新华书店 , 贵港教育书店 , 会计考试 , 建 ",蒙老师,13471588067,,,17189166@qq.com,印刷其他未分类公司,,,,,"法人名称：贵港市光华书店主要经营产品：广西公务员考试 , 贵港事业单位招聘考试 , 贵港教育考试网店 , 贵港教师入编公办教师招聘 , 特岗教师招聘考试 , 职称计算机考试软件 , 职称英语 , 护士资格 , 药师 , 医师资格考试 , 贵港新华书店 , 贵港教育书店 , 会计考试 , 建 经营状态：在业成立时间：2011年04月23日职员人数：3人注册资本：10 (万元)店铺官网：http://www.ggtsw.com所属分类：印刷其他未分类公司所属城市：贵港企业网顺企编码：137624商铺：http://guigang07283.11467.com/",,,https://www.11467.com/guigang/co/7283.htm
安平县鑫驰丝网厂,衡水 安平县马店镇付各庄村 - ,0318-7752608,"护栏网 , 围栏网 , 隔离栅 , 钢格板 , 钢筋网片 , 电焊网 , 美格网 , 防盗网 , 勾花网 , 轧花网 , 不锈钢丝网 , 石笼网 , 刺绳 , 刺丝 , 刺网 ",崔义,15130825133,,,xcwiremesh@yahoo.cn,126人,,,,个体,"法人名称：安平县鑫驰丝网厂主要经营产品：护栏网 , 围栏网 , 隔离栅 , 钢格板 , 钢筋网片 , 电焊网 , 美格网 , 防盗网 , 勾花网 , 轧花网 , 不锈钢丝网 , 石笼网 , 刺绳 , 刺丝 , 刺网 经营范围：生产、销售：护栏网、钢格板、电焊网、轧花网、刺绳、六角网*营业执照号码：131125600098452发证机关：衡水市安平县工商行政管理局经营状态：存续（在营、开业、在册）成立时间：2011年04月13日职员人数：126人注册资本：60 (万元)所属分类：金属丝网公司所属城市：衡水企业网 安平县 安平县安平镇类型：个体顺企编码：105869商铺：http://hengshui027303.11467.com/",,,https://www.11467.com/hengshui/co/27303.htm
上海网萨网络科技有限公司,上海 上海市闵行区顾戴路3009祥鹿大厦1002,021-33628059,"实验室管理系统 , 实验室管理软件 , 汽车实验室管理系统 , 汽车实验室管理软件 ",李先生,13122753059,,,2850603129@qq.com,http://www.wangsatech.com,,,,18030428,"法人名称：上海网萨网络科技有限公司主要经营产品：实验室管理系统 , 实验室管理软件 , 汽车实验室管理系统 , 汽车实验室管理软件 经营范围：从事计算机网络科技、计算机软硬件科技、汽车科技领域内技术开发、技术咨询、技术服务、技术转让，模型设计，机械设备设计，工业产品设计，计算机信息系统集成服务，企业管理咨询，商务咨询，楼宇智能化工程，建筑装饰工程，企业营销策划，公关活动策划，从事货物进出口及技术进出口业务，电子产品，计算机、软件及辅助设备...营业执照号码：310228001355620发证机关：金山区市场监管局经营状态：存续（在营、开业、在册）成立时间：2010年06月10日公司官网：http://www.wangsatech.com所属分类：网络工程公司所属城市：上海企业网 金山区 金山区廊下镇类型：有限责任公司顺企编码：18030428商铺：http://shanghai0451107.11467.com/",,,https://www.11467.com/shanghai/co/451107.htm
沅江市福利渔网加工厂,湖南省益阳市沅江市人民医院斜对面,0737-2726865,"玻璃钢渔船 , 捕捞网具 , 充气抬网 , 淡水网箱 , 地笼网 , 黄鳝泥鳅网箱 , 聚乙烯网 , 迷魂阵 , 尼龙网 , 网箱浮桶 , 无结网 , 鱼筛等 ",李勇,13973784889,,,mz@hndiwang.com,生产型,,,,益阳企业网 沅江市 ,"法人名称：沅江市福利渔网加工厂主要经营产品：玻璃钢渔船 , 捕捞网具 , 充气抬网 , 淡水网箱 , 地笼网 , 黄鳝泥鳅网箱 , 聚乙烯网 , 迷魂阵 , 尼龙网 , 网箱浮桶 , 无结网 , 鱼筛等 经营范围：鱼网、网箱、网具加工、销售营业执照号码：430981600118749发证机关：沅江市市场和质量监督管理局核准日期：2011-05-12经营状态：存续（在营、开业、在册）经营模式：生产型成立时间：2011年05月12日工厂官网：http://www.flywc.com所属分类：渔业用具公司所属城市：益阳企业网 沅江市 类型：个体顺企编码：21738280商铺：http://yiyang027549.11467.com/",,,https://www.11467.com/yiyang/co/27549.htm
上海帕森传动机械有限公司,上海 上海市宝山区上大路668号238F室,021-36585758,"输送带 , 齿形带 , 同步带 , 轴承 , 工业传动皮带 , 密封件 , 液压件 , 滚筒 , 网带 , 卷  料 , 特殊运输带定制生产加工 ",林经理,17317621865,,,2940189014@qq.com,2011年01月27日,,,,传动带公司,"法人名称：上海帕森传动机械有限公司主要经营产品：输送带 , 齿形带 , 同步带 , 轴承 , 工业传动皮带 , 密封件 , 液压件 , 滚筒 , 网带 , 卷  料 , 特殊运输带定制生产加工 经营范围：输送带、轴承、传动皮带、密封件、液压件和相关带轮产品及相关技术支持和售后服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】营业执照号码：310113000877429发证机关：宝山区市场监督管理局经营状态：存续（在营、开业、在册）经营模式：生产批发及销售成立时间：2011年01月27日职员人数：1人注册资本：200 (万元)公司官网：http://www.shhpass.com/所属分类：传动带公司所属城市：上海企业网 宝山区 类型：有限责任公司顺企编码：51978822商铺：http://shanghai01305662.11467.com/",,,https://www.11467.com/shanghai/co/1305662.htm
